"","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","sqft_above","sqft_basement","yr_built","city"
"279",2014-05-07,618080,3,2.5,2030,6500,2,"0","0","3",2030,NA,1988,"Issaquah"
"280",2014-05-07,640000,3,3,2270,5175,2,"0","0","3",2130,140,2002,"Renton"
"281",2014-05-07,485000,3,2,1610,4160,1,"0","0","4",1010,600,1917,"Seattle"
"282",2014-05-07,3e+05,2,1,760,3001,1,"0","0","3",760,NA,1913,"Seattle"
"283",2014-05-07,379500,2,1,1640,17335,1,"0","0","3",840,800,1978,"Redmond"
"284",2014-05-07,339950,3,2.25,1630,12295,2,"0","0","4",1630,NA,1985,"Renton"
"285",2014-05-07,1500000,6,2.5,3560,6480,2.5,"0","0","4",3560,NA,1914,"Seattle"
"286",2014-05-07,1340000,3,3,2960,5500,2,"0","2","3",2440,520,1937,"Seattle"
"287",2014-05-07,5e+05,3,2.5,1940,37565,1,"0","0","4",1940,NA,1987,"Issaquah"
"288",2014-05-07,239900,3,2,1410,7566,1,"0","0","3",1410,NA,1985,"Kent"
"289",2014-05-07,314950,3,1,1040,16986,1,"0","0","4",1040,NA,1968,"Renton"
"290",2014-05-07,361280,2,1,820,6400,1,"0","0","4",820,NA,1944,"Seattle"
"291",2014-05-07,1e+05,2,1,910,22000,1,"0","0","3",910,NA,1956,"Algona"
"292",2014-05-07,540000,7,5.75,3700,7647,2,"0","1","3",3700,NA,1948,"Lake Forest Park"
"293",2014-05-07,480500,4,2.5,2180,11200,1,"0","0","4",2180,NA,1968,"Woodinville"
"294",2014-05-07,280000,3,2.5,1600,4271,2,"0","0","3",1600,NA,2000,"Auburn"
"295",2014-05-07,440000,3,1.75,1500,6180,1,"0","0","4",1060,440,1947,"Seattle"
"296",2014-05-07,530000,3,1,1340,4284,1,"0","0","3",1080,260,1910,"Seattle"
"297",2014-05-07,560000,3,2,1860,13374,1,"0","0","3",1860,NA,1985,"Issaquah"
"298",2014-05-07,775000,3,2,2540,7200,1.5,"0","3","4",1600,940,1905,"Seattle"
"299",2014-05-07,160000,2,1,1040,13100,1,"0","0","5",1040,NA,1912,"Kent"
"300",2014-05-07,209950,3,1.5,1380,11130,1,"0","0","3",1380,NA,1960,"Federal Way"
"301",2014-05-07,226500,3,1.75,1640,10762,1,"0","0","3",1130,510,1988,"Covington"
"302",2014-05-07,380000,5,1.75,3000,6000,1,"0","0","5",1500,1500,1958,"Seattle"
"303",2014-05-07,409500,4,2.75,2140,13000,1,"0","0","3",1320,820,1968,"Kenmore"
"304",2014-05-07,690000,3,2,1760,6428,1,"0","0","4",980,780,1942,"Seattle"
"305",2014-05-07,405000,3,2.25,1660,8307,1,"0","0","4",1660,NA,1961,"Shoreline"
"306",2014-05-07,375000,3,2.5,1830,13042,2,"0","0","3",1830,NA,1990,"Maple Valley"
"307",2014-05-07,794154,4,2,2210,8556,1,"0","1","4",1210,1000,1954,"Seattle"
"308",2014-05-07,185000,4,1,1490,6600,1,"0","0","3",1490,NA,1969,"Burien"
"309",2014-05-07,245000,3,1.5,1260,1270,2,"0","0","3",1040,220,2005,"Seattle"
"310",2014-05-07,1532500,5,4.5,4270,8076,2,"0","0","3",3400,870,2007,"Kirkland"
"311",2014-05-07,1040000,4,3.5,3900,8391,2,"0","0","3",3900,NA,2006,"Kirkland"
"312",2014-05-07,425000,2,2.5,1150,1027,3,"0","0","3",1150,NA,2008,"Seattle"
"313",2014-05-07,495000,4,2.75,2656,21195,2,"0","0","3",2656,NA,2014,"Auburn"
"314",2014-05-07,365000,5,2.75,2410,5003,1,"0","0","3",1410,1000,2008,"Seattle"
"315",2014-05-07,417250,3,2.25,1606,1452,3,"0","0","3",1606,NA,2009,"Seattle"
"316",2014-05-07,339950,2,1,820,681,3,"0","0","3",820,NA,2006,"Seattle"
"317",2014-05-08,615000,2,1,1540,6872,1,"0","0","4",820,720,1946,"Seattle"
"318",2014-05-08,403000,3,2.75,2090,8354,2,"0","0","3",2090,NA,2012,"Duvall"
"319",2014-05-08,980000,5,2.5,3160,11470,1,"0","0","4",1780,1380,1971,"Mercer Island"
"320",2014-05-08,258000,4,1.75,1730,8320,1,"0","0","3",1230,500,1977,"Federal Way"
"321",2014-05-08,533000,3,1,1670,4080,1,"0","0","3",1170,500,1967,"Seattle"
"322",2014-05-08,537500,4,2.5,2550,4630,2,"0","0","3",2550,NA,2005,"Sammamish"
"323",2014-05-08,830000,5,3,3040,9601,1,"0","0","5",1970,1070,1968,"Mercer Island"
"324",2014-05-08,712000,3,1,1250,4620,1.5,"0","0","4",1150,100,1900,"Seattle"
"325",2014-05-08,262000,4,2.5,2020,6236,2,"0","0","3",2020,NA,2002,"Algona"
"326",2014-05-08,753888,4,2.5,2660,5500,2,"0","2","3",2660,NA,2003,"Issaquah"
"327",2014-05-08,134000,2,1.5,980,5000,2,"0","0","3",980,NA,1922,"Skykomish"
"328",2014-05-08,402000,3,2.5,1960,8000,1,"0","0","4",1290,670,1977,"Kirkland"
"329",2014-05-08,205000,2,1,720,5040,1,"0","0","3",720,NA,1955,"Seattle"
"330",2014-05-08,553650,2,2.5,1360,1349,2,"0","0","3",1050,310,1997,"Seattle"
"331",2014-05-08,559950,2,2,1870,4950,1,"0","0","3",1870,NA,2006,"Redmond"
"332",2014-05-08,260000,4,1.5,2130,8800,1,"0","0","3",1100,1030,1962,"Kent"
"333",2014-05-08,270000,4,2.5,1810,6509,2,"0","0","3",1810,NA,1994,"Kent"
"334",2014-05-08,295000,2,1.75,2200,89298,1,"0","0","3",1100,1100,1973,"Issaquah"
"335",2014-05-08,719000,3,2.5,1690,4500,1.5,"0","1","4",1690,NA,1928,"Seattle"
"336",2014-05-08,266000,3,2.5,1940,8547,1,"0","0","3",1460,480,1989,"Kent"
"337",2014-05-08,325900,4,2.5,2320,6270,2,"0","0","3",2320,NA,2004,"Kent"
"338",2014-05-08,647500,4,1.75,2060,26036,1,"0","0","4",1160,900,1947,"Normandy Park"
"339",2014-05-08,1039000,4,1,3410,5000,2,"0","0","5",2190,1220,1910,"Seattle"
"340",2014-05-08,569000,4,2.25,2250,41688,2,"0","0","3",2250,NA,1980,"Redmond"
"341",2014-05-08,246000,3,1.75,1390,7399,1,"0","0","4",1390,NA,1975,"Kent"
"342",2014-05-08,515000,2,1,1060,4960,1,"0","0","3",1060,NA,1926,"Seattle"
"343",2014-05-08,207000,3,1,1490,8995,1,"0","0","4",1490,NA,1954,"Seattle"
"344",2014-05-08,780000,4,1.75,2480,9195,1,"0","0","3",1390,1090,1950,"Bellevue"
"345",2014-05-08,489990,5,2.25,2440,20828,1.5,"0","0","4",2440,NA,1975,"Kent"
"346",2014-05-08,335000,3,1.5,2240,87625,1.5,"0","0","2",1480,760,1980,"Auburn"
"347",2014-05-08,295000,3,2.5,1920,7229,2,"0","0","3",1920,NA,1993,"Federal Way"
"348",2014-05-08,385000,3,1.75,1890,9920,1,"0","0","3",1230,660,1944,"Seattle"
"349",2014-05-08,350000,4,1.75,2250,13515,1,"0","0","4",2150,100,1940,"Kent"
"350",2014-05-08,235000,2,1,1270,3008,1,"0","0","4",650,620,1923,"Seattle"
"351",2014-05-08,358000,2,1.5,960,1808,2,"0","0","3",960,NA,1993,"Seattle"
"352",2014-05-08,716500,4,2.5,3290,6465,2,"0","0","3",3290,NA,2002,"Sammamish"
"353",2014-05-08,228000,4,1.75,2000,6120,1,"0","0","3",1100,900,1965,"Seattle"
"354",2014-05-08,405000,2,1,1020,8155,1,"0","0","4",1020,NA,1948,"Seattle"
"355",2014-05-08,538000,4,1.75,1840,9600,1,"0","0","3",1220,620,1967,"Redmond"
"356",2014-05-08,530000,3,1.75,1980,6760,1,"0","0","4",1980,NA,1973,"Bellevue"
"357",2014-05-08,1750000,6,3,3510,5760,2.5,"0","0","4",3510,NA,1906,"Seattle"
"358",2014-05-08,636000,2,1.75,1230,3600,1.5,"0","0","5",1230,NA,1925,"Seattle"
"359",2014-05-08,535000,4,2.5,2280,65836,2,"0","0","3",2280,NA,2004,"Woodinville"
"360",2014-05-08,1500000,3,1.75,2430,12757,1,"0","2","4",1340,1090,1952,"Bellevue"
"361",2014-05-08,868500,3,2.5,2920,3942,3,"0","0","3",2920,NA,2008,"Renton"
"362",2014-05-08,530000,4,2.75,2280,2850,1.5,"0","0","4",1540,740,1930,"Seattle"
"363",2014-05-08,450000,3,2,1510,43560,1,"0","0","3",1510,NA,1954,"Woodinville"
"364",2014-05-08,230000,3,1.75,950,6000,1,"0","0","3",790,160,1939,"Seattle"
"365",2014-05-08,229000,3,2.5,1190,3000,2,"0","0","3",1190,NA,2002,"Tukwila"
"366",2014-05-08,437000,3,1.75,1310,9282,1,"0","0","4",1310,NA,1976,"Redmond"
"367",2014-05-08,1307000,5,3.25,2800,3200,1.5,"0","0","5",1910,890,1932,"Seattle"
"368",2014-05-08,595000,3,2.5,1750,3354,2,"0","0","4",1750,NA,1991,"Kirkland"
"369",2014-05-08,660000,3,1.75,1320,5750,1.5,"0","0","5",1320,NA,1918,"Seattle"
"370",2014-05-08,347500,4,2.5,2460,7350,2,"0","0","3",2460,NA,1989,"Federal Way"
"371",2014-05-08,297950,3,2,1240,10800,1,"0","0","3",1240,NA,1967,"Renton"
"372",2014-05-08,245000,3,1.5,1260,7964,1,"0","0","4",1260,NA,1955,"Des Moines"
"373",2014-05-08,543200,6,2.25,2820,15600,1.5,"0","2","5",1970,850,1940,"Burien"
"374",2014-05-08,1250000,4,3.25,3820,24166,2,"0","1","4",3310,510,1990,"Mercer Island"
"375",2014-05-08,413450,3,2.5,1540,1614,3,"0","0","3",1470,70,2008,"Seattle"
"376",2014-05-08,330000,2,2,1550,NA,1.5,"0","0","2",1550,NA,1972,"Snoqualmie"
"377",2014-05-08,424500,3,1.75,1460,7700,1,"0","0","3",1460,NA,1979,"Redmond"
"378",2014-05-08,230000,3,1,1390,16000,1,"0","0","4",1390,NA,1960,"Algona"
"379",2014-05-08,930000,3,3.25,2640,4080,2,"0","0","3",1840,800,1912,"Seattle"
"380",2014-05-08,349000,3,1.75,1590,9620,1,"0","0","3",1590,NA,1988,"Renton"
"381",2014-05-08,835000,4,2,1910,6960,1.5,"0","0","5",1910,NA,1941,"Seattle"
"382",2014-05-08,988500,3,2.75,2015,16807,2,"1","4","3",2015,NA,2007,"Burien"
"383",2014-05-08,5e+05,3,1.75,1410,1197,3,"0","0","3",1410,NA,2012,"Seattle"
"384",2014-05-08,499000,2,1.5,1110,957,2,"0","0","3",930,180,2005,"Seattle"
"385",2014-05-08,321950,2,1.25,860,1277,2,"0","0","3",860,NA,2007,"Seattle"
"386",2014-05-08,494000,3,2.5,2310,4729,2,"0","0","3",2310,NA,2011,"Kenmore"
"387",2014-05-08,441750,2,1.5,1020,1060,3,"0","0","3",1020,NA,2008,"Seattle"
"388",2014-05-08,438000,2,1,980,1179,2,"0","0","3",980,NA,2010,"Seattle"
"389",2014-05-09,985000,4,2.25,4230,37769,2,"0","0","3",4230,NA,1989,"Woodinville"
"390",2014-05-09,352000,3,2.25,1640,11050,1,"0","0","4",1640,NA,1972,"Renton"
"391",2014-05-09,839900,4,3.5,3810,13592,1,"0","1","3",2560,1250,2013,"Renton"
"392",2014-05-09,765000,4,2.75,2790,10819,2,"0","0","3",2790,NA,1996,"Issaquah"
"393",2014-05-09,460000,4,1.75,1750,5500,1.5,"0","0","5",1050,700,1926,"Seattle"
"394",2014-05-09,224500,4,1,1430,8355,1.5,"0","0","4",1430,NA,1983,"Auburn"
"395",2014-05-09,254000,3,2.5,1850,4597,2,"0","0","3",1850,NA,2003,"Covington"
"396",2014-05-09,255000,2,1,960,28717,1,"0","0","4",960,NA,1984,"Vashon"
"397",2014-05-09,610000,3,3,2480,45302,1,"0","0","4",1620,860,1976,"Woodinville"
"398",2014-05-09,920000,4,3,3750,11025,2,"0","0","3",3750,NA,1976,"Sammamish"
"399",2014-05-09,402500,4,2.5,2600,11951,2,"0","0","3",2600,NA,1988,"Federal Way"
"400",2014-05-09,280950,3,1.75,1390,8700,1,"0","3","4",840,550,1912,"Renton"
"401",2014-05-09,604000,4,2.5,2260,7753,2,"0","0","3",2260,NA,1989,"Issaquah"
"402",2014-05-09,565000,4,2.25,2470,7447,2,"0","0","3",2470,NA,1984,"Lake Forest Park"
"403",2014-05-09,255000,2,1,810,7980,1,"0","0","1",810,NA,1928,"Seattle"
"404",2014-05-09,445000,4,2,1650,6000,1,"0","0","5",1000,650,1959,"Seattle"
"405",2014-05-09,2400000,3,2.25,3000,11665,1.5,"1","4","3",3000,NA,2001,"Sammamish"
"406",2014-05-09,195000,2,1,720,18000,1,"0","0","3",720,NA,1950,"Seattle"
"407",2014-05-09,275000,3,1.5,1390,48257,1,"0","0","3",1390,NA,1922,"Fall City"
"408",2014-05-09,387000,3,2.25,1445,1606,2,"0","0","3",1300,145,2003,"Issaquah"
"409",2014-05-09,490000,2,1,1840,3300,1.5,"0","0","4",1130,710,1910,"Seattle"
"410",2014-05-09,505000,3,2.5,2100,5824,2,"0","2","3",2100,NA,1999,"Snoqualmie"
"411",2014-05-09,303500,3,1.5,1060,10464,1,"0","0","4",1060,NA,1973,"Kirkland"
"412",2014-05-09,270000,3,1.5,1500,6337,1,"0","0","5",1500,NA,1953,"Seattle"
"413",2014-05-09,323000,4,2.75,1970,7213,1,"0","0","3",1170,800,1977,"Renton"
"414",2014-05-09,382000,3,3.25,1410,1253,3,"0","0","3",1410,NA,2005,"Seattle"
"415",2014-05-09,1370000,4,2.75,3720,9450,1,"0","4","5",1960,1760,1962,"Bellevue"
"416",2014-05-09,280000,4,2,2190,14439,1,"0","0","4",1180,1010,1977,"Auburn"
"417",2014-05-09,260000,3,2,1920,8075,1,"0","0","4",1510,410,1969,"Federal Way"
"418",2014-05-09,201500,3,1,1160,8320,1,"0","0","4",1160,NA,1959,"Kent"
"419",2014-05-09,1157200,4,4.25,5860,52889,2,"0","0","4",4910,950,1996,"Woodinville"
"420",2014-05-09,536500,4,1.75,2000,4000,1.5,"0","0","5",1450,550,1926,"Seattle"
"421",2014-05-09,248000,4,3,2163,5883,2,"0","0","3",2163,NA,2006,"Algona"
"422",2014-05-09,532000,5,3,3480,57499,1,"0","0","4",2340,1140,1976,"Issaquah"
"423",2014-05-09,580000,4,2.5,2840,6268,2,"0","0","3",2840,NA,1998,"Kenmore"
"424",2014-05-09,463000,2,1,1150,4400,1,"0","0","4",1150,NA,1905,"Seattle"
"425",2014-05-09,742500,4,2.75,3100,3773,2,"0","0","3",2000,1100,1919,"Seattle"
"426",2014-05-09,260000,3,2.5,1420,14850,1,"0","0","4",1020,400,1963,"Kent"
"427",2014-05-09,590000,4,2.25,2430,32496,1,"0","0","3",2430,NA,1993,"Woodinville"
"428",2014-05-09,312000,4,2.25,1930,7452,1,"0","0","3",1430,500,1984,"Kent"
"429",2014-05-09,566000,3,2.25,1660,10140,1,"0","0","4",1370,290,1980,"Redmond"
"430",2014-05-09,511555,3,2,1400,7293,1,"0","0","4",1400,NA,1963,"Bellevue"
"431",2014-05-09,583000,4,2.5,2660,4000,2,"0","0","3",2660,NA,2001,"Redmond"
"432",2014-05-09,290000,4,2.5,2000,13300,1,"0","0","4",1200,800,1968,"Auburn"
"433",2014-05-09,311100,4,2.25,2130,8078,1,"0","0","4",1380,750,1977,"Renton"
"434",2014-05-09,325000,3,2.25,1352,1694,3,"0","0","3",1352,NA,2007,"Seattle"
"435",2014-05-09,491300,3,1.75,1750,11340,1,"0","1","4",1300,450,1987,"Sammamish"
"436",2014-05-09,315000,5,1.75,2320,8100,1,"0","0","4",1160,1160,1956,"Burien"
"437",2014-05-09,360000,2,1,1420,81892,1,"0","0","3",1180,240,1956,"Renton"
"438",2014-05-09,330000,4,2.5,1940,3784,2,"0","0","3",1940,NA,2003,"Renton"
"439",2014-05-09,481450,3,2,1410,4800,1,"0","0","3",1410,NA,1940,"Seattle"
"440",2014-05-09,234950,3,1,1360,9948,1,"0","0","3",1360,NA,1977,"Black Diamond"
"441",2014-05-09,251000,3,1.75,1220,7250,1,"0","0","3",1220,NA,1962,"North Bend"
"442",2014-05-09,782000,4,2.5,2830,20345,2,"0","0","3",1980,850,1979,"Bellevue"
"443",2014-05-09,833000,4,2.75,3780,10308,2,"0","0","3",3780,NA,1999,"Sammamish"
"444",2014-05-09,542500,4,2.5,2330,14289,2,"0","0","4",2330,NA,1978,"Bellevue"
"445",2014-05-09,851000,3,2.5,3560,107290,2,"0","0","3",3560,NA,1987,"Redmond"
"446",2014-05-09,325000,4,1.5,1470,70800,1,"0","0","3",1470,NA,1976,"Ravensdale"
"447",2014-05-09,415000,4,2.25,3060,48787,2,"0","0","3",3060,NA,1992,"Ravensdale"
"448",2014-05-09,252500,3,1,1030,6127,1,"0","0","3",880,150,1947,"Seattle"
"449",2014-05-09,465000,4,2.5,1930,9653,1,"0","0","4",1930,NA,1968,"Federal Way"
"450",2014-05-09,336900,3,1.75,1780,120661,1,"0","0","4",1780,NA,1979,"Duvall"
"451",2014-05-09,225000,3,2.5,2000,9202,2,"0","0","4",2000,NA,1992,"Maple Valley"
"452",2014-05-09,270000,3,2,1690,9583,1,"0","0","4",1690,NA,1969,"Renton"
"453",2014-05-09,1702500,5,4.5,5190,23716,2,"0","2","3",3390,1800,1987,"Mercer Island"
"454",2014-05-09,536000,3,1.75,1300,5413,1.5,"0","0","3",1300,NA,1925,"Seattle"
"455",2014-05-09,585000,4,3.25,2400,29252,2,"0","0","4",2400,NA,1982,"Woodinville"
"456",2014-05-09,445000,2,2,1150,6634,1,"0","0","3",860,290,1940,"Seattle"
"457",2014-05-09,320000,4,2.25,2310,7490,2,"0","0","3",2310,NA,1980,"Renton"
"458",2014-05-09,769900,4,3.5,2730,3047,2,"0","0","3",2400,330,2006,"Seattle"
"459",2014-05-09,557000,4,2.5,2840,4500,2,"0","0","3",2840,NA,2012,"Kenmore"
"460",2014-05-09,212000,2,1.5,1020,1525,2,"0","0","3",1020,NA,2004,"Seattle"
"461",2014-05-09,376000,3,2,1340,1384,3,"0","0","3",1340,NA,2008,"Seattle"
"462",2014-05-09,8e+05,4,3.25,3540,159430,2,"0","0","3",3540,NA,2007,"Carnation"
"463",2014-05-09,2238888,5,6.5,7270,130017,2,"0","0","3",6420,850,2010,"Issaquah"
"464",2014-05-09,324000,3,2.25,998,904,2,"0","0","3",798,200,2007,"Seattle"
"465",2014-05-10,549900,5,2.75,3060,7015,1,"0","0","5",1600,1460,1979,"Seattle"
"466",2014-05-10,320000,3,2.5,2130,6969,2,"0","0","3",2130,NA,2003,"Maple Valley"
"467",2014-05-10,875000,4,2,2520,6000,1,"0","0","3",1400,1120,1921,"Seattle"
"468",2014-05-10,265000,4,1,1940,9533,1,"0","0","3",1080,860,1962,"Kent"
"469",2014-05-10,394950,3,2.5,1350,1250,3,"0","0","3",1270,80,2006,"Seattle"
"470",2014-05-11,842500,4,2.5,2160,5298,2.5,"0","0","4",2160,NA,1902,"Seattle"
"471",2014-05-11,368000,3,2.5,1370,1350,2,"0","0","3",1010,360,2007,"Seattle"
"472",2014-05-12,1225000,4,4.5,5420,101930,1,"0","0","3",3890,1530,2001,"Redmond"
"473",2014-05-12,885000,4,2.5,2830,5000,2,"0","0","3",2830,NA,1995,"Seattle"
"474",2014-05-12,453246,3,2.5,2010,2287,2,"0","0","3",1390,620,2014,"Issaquah"
"475",2014-05-12,927000,4,2.75,3300,12090,2,"0","0","3",3300,NA,1953,"Clyde Hill"
"476",2014-05-12,490000,2,2.5,1230,1391,2,"0","0","3",870,360,2004,"Seattle"
"477",2014-05-12,341000,3,1.5,1720,7119,1.5,"0","0","4",1720,NA,1952,"Shoreline"
"478",2014-05-12,235000,1,1,810,2451,1,"0","0","5",810,NA,1941,"Seattle"
"479",2014-05-12,1200000,3,1.75,1560,8078,1.5,"1","4","4",1560,NA,1928,"Mercer Island"
"480",2014-05-12,560000,3,2,2560,216777,1,"0","0","3",2560,NA,1986,"Auburn"
"481",2014-05-12,9e+05,4,3.25,4700,38412,2,"0","0","3",3420,1280,1978,"Bellevue"
"482",2014-05-12,255000,2,1,1220,2500,1,"0","0","3",770,450,1910,"Seattle"
"483",2014-05-12,1575000,5,2.75,3650,20150,1,"0","0","4",2360,1290,1975,"Bellevue"
"484",2014-05-12,876650,3,3.25,2170,12508,1.5,"0","0","5",1650,520,1928,"Mercer Island"
"485",2014-05-12,540000,4,2.25,2540,228254,1,"0","0","3",1450,1090,1990,"Duvall"
"486",2014-05-12,350000,2,1,910,4500,1.5,"0","0","4",910,NA,1906,"Seattle"
"487",2014-05-12,750000,4,2.5,2980,4930,2,"0","0","3",2890,90,2000,"Bellevue"
"488",2014-05-12,582000,4,1.75,2120,4650,1,"0","1","3",1190,930,1951,"Seattle"
"489",2014-05-12,1315000,4,3.5,3460,3997,2,"0","0","3",2560,900,2004,"Seattle"
"490",2014-05-12,372500,5,3,2480,10090,1,"0","0","3",1300,1180,2004,"Seattle"
"491",2014-05-12,410000,3,2.25,2200,16921,2,"0","0","3",2200,NA,1987,"Maple Valley"
"492",2014-05-12,360000,4,2,1730,5500,1,"0","0","5",1010,720,1943,"Seattle"
"493",2014-05-12,1015000,3,2.5,2920,34527,1,"0","4","4",1800,1120,1954,"Seattle"
"494",2014-05-12,225000,3,1,990,8012,1,"0","0","4",990,NA,1966,"Renton"
"495",2014-05-12,647000,4,2.5,3040,6887,2,"0","0","3",3040,NA,1999,"Sammamish"
"496",2014-05-12,950000,5,3,4530,258746,1.5,"0","0","4",3200,1330,2003,"Woodinville"
"497",2014-05-12,185000,3,1.5,1370,8470,1,"0","0","4",1370,NA,1961,"Auburn"
"498",2014-05-12,335000,3,2.5,1940,4927,2,"0","0","3",1940,NA,2004,"Renton"
"499",2014-05-12,210000,3,2.5,1040,2643,2,"0","0","3",720,320,2004,"Seattle"
"500",2014-05-12,522000,4,2.25,1800,8623,1,"0","0","4",1360,440,1980,"Kirkland"
"501",2014-05-12,770000,3,1.75,1720,5000,1,"0","0","3",1720,NA,1954,"Seattle"
"502",2014-05-12,499950,3,1,980,6380,1,"0","0","3",760,220,1941,"Seattle"
"503",2014-05-12,751000,4,2.5,3110,6142,2,"0","0","3",3110,NA,2004,"Redmond"
"504",2014-05-12,330000,5,3,2100,7715,1,"0","0","3",1250,850,2013,"Burien"
"505",2014-05-12,465000,3,1.5,2020,11358,1,"0","0","4",1190,830,1956,"Kirkland"
"506",2014-05-12,850000,4,1.75,2350,11914,1,"0","0","4",2350,NA,1961,"Mercer Island"
"507",2014-05-12,947500,4,2.25,3290,12329,1.5,"0","0","4",3290,NA,1968,"Mercer Island"
"508",2014-05-12,302000,5,2.25,2180,7813,2,"0","0","3",2180,NA,1986,"Maple Valley"
"509",2014-05-12,5e+05,2,2.25,1290,1334,3,"0","0","3",1290,NA,2007,"Seattle"
"510",2014-05-12,201000,3,1,1460,9750,1,"0","0","4",1460,NA,1969,"Kent"
"511",2014-05-12,265000,2,1,1290,2828,2,"0","0","3",1290,NA,2008,"Redmond"
"512",2014-05-12,870300,4,2.5,2350,3150,1.5,"0","0","4",1690,660,1910,"Seattle"
"513",2014-05-12,339000,3,1,1080,8100,1,"0","0","4",1080,NA,1955,"Shoreline"
"514",2014-05-12,690000,4,2.5,2670,13463,2,"0","0","4",2670,NA,1989,"Issaquah"
"515",2014-05-12,788000,4,3.25,3680,5759,2,"0","0","3",2840,840,2003,"Issaquah"
"516",2014-05-12,315275,3,1.75,1440,8040,1,"0","0","3",960,480,1951,"Seattle"
"517",2014-05-12,505000,4,1.75,1940,4800,1,"0","0","5",1030,910,1922,"Seattle"
"518",2014-05-12,368000,3,1,1280,9898,1,"0","0","3",1280,NA,1968,"Woodinville"
"519",2014-05-12,947500,3,2.75,2980,27144,1.5,"1","2","5",2180,800,1917,"Burien"
"520",2014-05-12,156000,3,1,970,8580,1,"0","0","3",970,NA,1959,"Federal Way"
"521",2014-05-12,610000,4,3,2110,5000,1.5,"0","2","4",1640,470,1930,"Seattle"
"522",2014-05-12,420000,2,2.5,1480,1369,3,"0","0","3",1480,NA,2009,"Redmond"
"523",2014-05-12,192000,2,1,700,10540,1,"0","0","3",700,NA,1953,"Normandy Park"
"524",2014-05-12,910000,3,2,2700,6120,1,"0","0","4",1350,1350,1962,"Seattle"
"525",2014-05-12,1300000,4,3.25,2330,9687,2,"0","3","3",2330,NA,1918,"Seattle"
"526",2014-05-12,1346400,5,1.75,3380,20021,1,"0","0","4",1690,1690,1963,"Clyde Hill"
"527",2014-05-12,840000,4,2.75,2600,2750,1.5,"0","0","3",1620,980,1936,"Seattle"
"528",2014-05-12,3e+05,2,1.75,1360,8100,1,"0","0","3",860,500,1975,"Seattle"
"529",2014-05-12,505000,4,2.5,2780,6369,1,"0","0","3",1590,1190,1978,"Kirkland"
"530",2014-05-12,110000,3,1,1250,53143,1,"0","0","5",1250,NA,1945,"Maple Valley"
"531",2014-05-12,746000,3,2.5,2620,8950,2,"0","0","3",2620,NA,1992,"Bellevue"
"532",2014-05-12,211000,3,1.5,1350,7620,1,"0","0","5",1350,NA,1941,"Burien"
"533",2014-05-12,675000,4,3,2400,3340,1,"0","0","4",1200,1200,1964,"Seattle"
"534",2014-05-12,734200,4,2.5,2760,5000,1.5,"0","0","5",1680,1080,1928,"Seattle"
"535",2014-05-12,1225000,4,2.25,3070,16028,1,"0","3","3",1870,1200,1976,"Mercer Island"
"536",2014-05-12,615000,2,1.75,2040,28593,1.5,"1","3","4",2040,NA,1919,"Vashon"
"537",2014-05-12,630000,4,2,1770,6000,2,"0","0","5",1770,NA,1911,"Seattle"
"538",2014-05-12,1264000,4,3.75,3490,9170,2,"0","0","3",3490,NA,2012,"Bellevue"
"539",2014-05-12,301500,2,1.5,830,1333,2,"0","0","3",830,NA,2005,"Seattle"
"540",2014-05-12,369000,2,2.5,980,895,2,"0","0","3",670,310,2009,"Seattle"
"541",2014-05-12,635000,3,2.5,1570,1433,3,"0","0","3",1570,NA,2010,"Seattle"
"542",2014-05-12,1033888,4,3.25,3270,5187,2,"0","0","3",3110,160,2014,"Redmond"
"543",2014-05-12,383000,4,2.5,2160,6223,2,"0","0","3",2160,NA,2010,"Maple Valley"
"544",2014-05-12,1050000,4,3.75,3280,11000,2,"0","0","3",2320,960,2008,"Kirkland"
"545",2014-05-13,455000,4,2.5,3360,7685,2,"0","0","3",3360,NA,2001,"Renton"
"546",2014-05-13,819900,5,2.75,3150,7119,2,"0","0","3",3150,NA,2013,"Redmond"
"547",2014-05-13,625000,3,3.5,1810,1846,2,"0","0","4",1440,370,2009,"Seattle"
"548",2014-05-13,651000,4,2.5,2740,7140,2,"0","0","3",2740,NA,1993,"Sammamish"
"549",2014-05-13,480000,5,4.75,3830,35000,1,"0","0","3",2130,1700,1976,"Woodinville"
"550",2014-05-13,757000,3,3.25,3190,5283,2,"0","0","3",3190,NA,2007,"Issaquah"
"551",2014-05-13,460000,3,2.25,2350,10450,1,"0","0","3",1390,960,1977,"Kenmore"
"552",2014-05-13,267345,4,2.25,2510,8165,1,"0","0","4",1610,900,1972,"Federal Way"
"553",2014-05-13,530000,2,2,1680,4950,1,"0","0","3",1680,NA,2006,"Redmond"
"554",2014-05-13,449500,3,2,1770,6610,1,"0","0","4",960,810,1954,"Shoreline"
"555",2014-05-13,289000,3,1,1090,7315,1,"0","0","5",1090,NA,1981,"Renton"
"556",2014-05-13,373000,5,2.5,3001,5710,2,"0","0","3",3001,NA,2006,"Kent"
"557",2014-05-13,525000,5,3,2450,4591,2,"0","0","3",2450,NA,1994,"Seattle"
"558",2014-05-13,777000,3,3.25,3610,59677,2,"0","0","3",2440,1170,2003,"Issaquah"
"559",2014-05-13,550000,4,2,2250,7500,1,"0","0","5",1200,1050,1956,"Bellevue"
